core-default.xml OtherComponent jar:file:/root/.m2/repository/org/apache/hadoop/hadoop-common/3.2.1/hadoop-common-3.2.1.jar!/core-default.xml
ipc.client.connection.maxidletime OtherComponent 10000
ipc.client.fallback-to-simple-auth-allowed OtherComponent false
ipc.client.idlethreshold NameNode 4000
ipc.client.idlethreshold OtherComponent 4000
ipc.client.kill.max NameNode 10
ipc.client.kill.max OtherComponent 10
ipc.client.low-latency NameNode false
ipc.client.low-latency OtherComponent false
ipc.client.ping NameNode true
ipc.client.ping OtherComponent true
ipc.client.rpc-timeout.ms NameNode 0
ipc.client.rpc-timeout.ms OtherComponent 0
ipc.client.tcpnodelay NameNode true
ipc.client.tcpnodelay OtherComponent true
ipc.maximum.data.length JournalNode 67108864
ipc.maximum.data.length NameNode 67108864
ipc.maximum.data.length OtherComponent 67108864
ipc.maximum.response.length OtherComponent 134217728
ipc.ping.interval NameNode 60000
ipc.ping.interval OtherComponent 60000
ipc.server.handler.queue.size NameNode 100
ipc.server.handler.queue.size OtherComponent 100
ipc.server.listen.queue.size NameNode 128
ipc.server.listen.queue.size OtherComponent 128
ipc.server.log.slow.rpc NameNode false
ipc.server.log.slow.rpc OtherComponent false
ipc.server.max.connections NameNode 0
ipc.server.max.connections OtherComponent 0
ipc.server.max.response.size NameNode 1048576
ipc.server.max.response.size OtherComponent 1048576
ipc.server.read.connection-queue.size NameNode 100
ipc.server.read.connection-queue.size OtherComponent 100
ipc.server.read.threadpool.size NameNode 1
ipc.server.read.threadpool.size OtherComponent 1
ipc.server.tcpnodelay NameNode true
ipc.server.tcpnodelay OtherComponent true
jvm.pause.info-threshold.ms NameNode 1000
jvm.pause.warn-threshold.ms NameNode 10000
mapreduce.task.attempt.id NameNode NONMAPREDUCE
mapreduce.task.attempt.id OtherComponent NONMAPREDUCE
net.topology.node.switch.mapping.impl NameNode org.apache.hadoop.net.StaticMapping
net.topology.node.switch.mapping.impl OtherComponent org.apache.hadoop.net.StaticMapping
rpc.engine.org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolPB NameNode org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.hdfs.qjournal.protocolPB.InterQJournalProtocolPB OtherComponent org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.hdfs.qjournal.protocolPB.QJournalProtocolPB OtherComponent org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.metrics.percentiles.intervals NameNode [I@199dfe19
rpc.metrics.percentiles.intervals NameNode [I@294ce797
rpc.metrics.percentiles.intervals NameNode [I@40f39f7b
rpc.metrics.percentiles.intervals NameNode [I@54b2765a
rpc.metrics.percentiles.intervals NameNode [I@560a6c2a
rpc.metrics.percentiles.intervals NameNode [I@c049502
rpc.metrics.percentiles.intervals NameNode [I@c7b867d
rpc.metrics.percentiles.intervals NameNode [Ljava.lang.String;@21439255
rpc.metrics.percentiles.intervals OtherComponent [I@21f19fd1
rpc.metrics.percentiles.intervals OtherComponent [I@29cf9966
rpc.metrics.percentiles.intervals OtherComponent [I@51496f2
rpc.metrics.percentiles.intervals OtherComponent [Ljava.lang.String;@21439255
ssl.client.keystore.type OtherComponent jks
ssl.client.truststore.type OtherComponent jks
ssl.server.exclude.cipher.list OtherComponent [Ljava.lang.String;@21439255
